Location,Signal Strength (dBm),Download Speed (Mbps),Upload Speed (Mbps),Latency (ms),Jitter (ms),Network Type,Device Model,Carrier,Band,Battery Level (%),Temperature (°C),Connected Duration (min),Handover Count,Data Usage (MB),Video Streaming Quality,VoNR Enabled,Network Congestion Level,Ping to Google (ms),Dropped Connection
Delhi,-96.9,374.16,71.69,10.8,3.23,5G NSA,GT 7,BSNL,n258,79,41.6,47,2,290.76,5,TRUE,Medium,51.8,TRUE
Tokyo,-98.4,632.01,85.9,8.3,0.44,5G SA,Pixel 7,AT&T,n41,21,25.1,38,2,350.93,3,FALSE,Low,42.5,FALSE
Kolkata,-60.1,129.3,119.96,11.2,0.44,5G NSA,iPhone 14,Jio,n28,60,32.9,1,0,182.98,1,TRUE,Low,71.6,FALSE
Berlin,-67.6,277.63,45.66,16.1,2.05,5G SA,GT 7,T-Mobile,n78,76,44.1,26,4,36.98,2,TRUE,Medium,24.8,TRUE
Mumbai,-70.8,855.11,123.94,1.3,0.44,5G SA,iPhone 14,Jio,n78,14,26.3,40,0,434.54,1,TRUE,Low,47.1,TRUE
Mumbai,-96.4,821.63,145.02,6.2,3.3,5G SA,Nord 4,Vi,n28,48,24.2,50,2,469.8,1,FALSE,High,36.4,FALSE
Delhi,-103.9,199.86,53.68,7,1.58,4G,Pixel 7,BSNL,n28,50,34.2,26,1,392.71,3,TRUE,Medium,10.2,TRUE
Mumbai,-98.7,641.31,58.57,15.6,4.65,5G SA,Pixel 7,BSNL,n258,68,32.3,33,2,220.15,3,FALSE,High,22.7,TRUE
Mumbai,-98.2,626.6,130.52,10.2,3.68,5G NSA,GT 7,BSNL,n258,89,20.7,38,4,172.29,4,TRUE,Medium,25.3,TRUE
New York,-71.4,126.16,106.63,16.5,0.44,5G SA,Pixel 7,Verizon,n41,73,34.5,53,2,163.96,1,TRUE,Low,54.5,TRUE
Tokyo,-74.4,245.61,80.46,11.5,3.74,5G NSA,Pixel 7,T-Mobile,n78,16,24.2,15,1,193.93,2,FALSE,Medium,30.7,TRUE
Kolkata,-82.5,741.97,29.78,6.4,2.44,4G,Nord 4,Vi,n28,75,24.7,54,1,54.15,3,TRUE,Medium,16.2,FALSE
Berlin,-63.3,316.34,137.37,17.4,3.93,5G SA,Nord 4,Verizon,n78,36,26.4,14,4,415.1,1,TRUE,Medium,54.1,TRUE
Delhi,-71.3,529.82,96.4,13.5,3.31,5G NSA,iPhone 14,Vi,n258,17,44,7,4,240.27,2,TRUE,Medium,11.6,FALSE
Mumbai,-69,557.59,110.55,16.6,3.12,4G,GT 7,Vi,n28,41,36.3,16,0,239.74,3,TRUE,High,65.1,TRUE
Chennai,-90.8,357.92,148.85,9.9,1.22,5G NSA,Nord 4,BSNL,n78,27,31.1,18,4,403.51,1,TRUE,High,31,FALSE
Chennai,-76.3,430.95,60.21,9.1,0.44,4G,GT 7,Airtel,n28,15,26.9,3,0,457.3,5,TRUE,Low,32.4,FALSE
Delhi,-74.8,354.6,90.78,12.1,3.76,5G SA,iPhone 14,BSNL,n258,93,23.1,34,1,294.67,1,TRUE,Medium,57.2,TRUE
Tokyo,-76.8,853.71,73.73,9,0.44,4G,GT 7,AT&T,n260,30,27.1,32,3,399.96,5,FALSE,Low,68.7,FALSE
Berlin,-65.5,949.35,140.02,6,0.44,5G SA,Nord 4,T-Mobile,n78,86,36.7,14,2,254.39,5,TRUE,Low,80.2,TRUE
Tokyo,-102.6,538.62,132.51,10.7,0.44,5G NSA,iPhone 14,AT&T,n41,40,37.9,57,4,144.17,2,FALSE,Low,12.6,FALSE
Berlin,-77.5,768.47,69.11,13.7,1.58,4G,Pixel 7,Verizon,n78,28,27.8,2,4,45.23,1,FALSE,High,59.1,TRUE
Kolkata,-87.6,356.76,134.26,4.3,0.13,5G NSA,Pixel 7,Vi,n78,97,39.7,3,4,123.8,4,TRUE,Medium,91.9,FALSE
New York,-98.6,597.91,100.05,13.3,3.48,5G NSA,GT 7,AT&T,n41,44,25,8,3,167.49,3,FALSE,High,17.8,FALSE
Kolkata,-68.2,440.85,45.7,6.7,4.22,5G NSA,Nord 4,BSNL,n78,40,23.6,13,1,300.95,2,TRUE,Medium,73.2,TRUE
Berlin,-68.7,743.64,21.03,3.9,0.45,4G,Nord 4,T-Mobile,n78,83,33.2,54,2,117.5,3,TRUE,Low,73.6,FALSE
Delhi,-84.1,587.04,134.69,4.8,3.81,5G SA,Nord 4,BSNL,n28,91,41.2,8,1,18.8,5,TRUE,Medium,71.7,TRUE
Delhi,-107.2,212.76,88.48,9.6,4.43,5G SA,Pixel 7,Jio,n258,37,43.7,1,1,413.39,4,FALSE,,56.7,TRUE
Chennai,-94.2,267.88,73.26,13.7,0.18,5G SA,Galaxy S23,Airtel,n28,72,22.4,9,3,134.33,2,TRUE,Medium,77.4,TRUE
Berlin,-109.4,489.91,133.6,12.2,0.45,5G NSA,Pixel 7,Verizon,n41,68,29.7,48,4,106.37,3,FALSE,Low,88.1,FALSE
New York,-75,813.51,95.35,16,0.56,5G SA,iPhone 14,T-Mobile,n41,54,32.1,30,2,96.85,3,FALSE,,88.7,FALSE
Tokyo,-99.8,902.27,39.44,12.2,2.32,5G SA,Nord 4,AT&T,n260,67,22.2,42,0,389.88,2,FALSE,,75.6,FALSE
Kolkata,-99.2,981.64,40.06,8.5,1.52,4G,Nord 4,Airtel,n78,33,33.7,41,3,443.41,1,FALSE,Medium,35.9,FALSE
Mumbai,-79.8,443.37,114.03,2.2,0.45,4G,iPhone 14,Airtel,n78,41,37.4,55,1,319.38,4,FALSE,Low,34,FALSE
Kolkata,-97.8,299.43,120.51,10.8,0.5,5G SA,Pixel 7,Vi,n28,50,25.6,54,0,285.18,5,FALSE,,67.5,FALSE
San Francisco,-95.8,927.77,56.11,9.3,3.36,5G NSA,Galaxy S23,T-Mobile,n41,44,37,12,0,170.66,5,FALSE,,83.1,TRUE
Mumbai,-84.1,171.71,118.42,18.4,0.45,4G,Nord 4,Jio,n258,17,29.6,19,3,432.92,1,FALSE,Low,63.5,FALSE
Berlin,-89.2,598.77,23.24,4.9,1.94,5G NSA,iPhone 14,AT&T,n78,89,32.6,49,1,26.25,4,FALSE,Medium,96.6,FALSE
Delhi,-83.9,411.27,46.36,8.1,1.73,5G NSA,GT 7,Airtel,n28,71,27.1,57,1,405.68,4,TRUE,Medium,15.3,FALSE
Chennai,-91.3,656.08,82.05,2.9,0.45,5G NSA,Pixel 7,Airtel,n28,75,43.7,41,3,389.94,1,FALSE,Low,27.6,TRUE
Berlin,-87.2,232.24,47.25,3.4,2.86,4G,iPhone 14,T-Mobile,n78,18,44.3,5,3,42.97,2,TRUE,Medium,27,TRUE
San Francisco,-69.1,341.35,55.38,8.3,0.45,5G SA,Pixel 7,T-Mobile,n78,73,43.5,9,1,424.31,2,TRUE,Low,18.5,FALSE
Berlin,-104.3,865.9,83.67,8.4,0.45,5G SA,iPhone 14,AT&T,n260,48,43.4,15,3,181.91,5,FALSE,Low,97.1,TRUE
Chennai,-61.8,107.89,31.3,5.9,0.45,5G SA,iPhone 14,Jio,n258,21,41.2,9,0,240.22,4,FALSE,Low,20.4,TRUE
Delhi,-109.3,580.8,49.96,13.1,0.45,5G SA,iPhone 14,Airtel,n258,91,26.9,53,1,384.3,4,TRUE,Low,76.1,FALSE
New York,-103.1,862.11,57.3,1.1,0.45,5G NSA,GT 7,Verizon,n78,62,29.7,31,0,421.07,4,TRUE,Low,85.5,FALSE
Tokyo,-66.4,720.34,121.87,15.7,3.26,5G SA,Galaxy S23,AT&T,n260,51,39.5,3,4,195.64,3,FALSE,Medium,79.8,TRUE
Tokyo,-66.7,451.06,142.54,12.6,0.45,4G,Nord 4,Verizon,n78,47,28.4,8,1,440.03,3,TRUE,Low,28.2,FALSE
Chennai,-64.1,962.49,63.84,3.7,0.45,4G,iPhone 14,Airtel,n78,66,31.3,51,0,449.83,2,TRUE,Low,13.1,TRUE
Tokyo,-94.7,284.29,66.5,18.4,0.25,5G NSA,Pixel 7,Verizon,n78,89,26.6,29,2,252.71,3,TRUE,Medium,21.2,FALSE
San Francisco,-75.2,559.19,131.11,8.6,3.1,5G SA,iPhone 14,T-Mobile,n260,27,36.9,6,0,161.4,5,FALSE,Medium,65.5,FALSE
San Francisco,-63.1,365.45,83.03,11.4,2.83,5G NSA,Pixel 7,T-Mobile,n260,13,25.8,17,1,356,5,FALSE,,44.9,FALSE
San Francisco,-80.8,272.7,136.3,12.7,4.21,5G NSA,Galaxy S23,AT&T,n260,93,44.2,10,1,326.67,3,TRUE,High,33.1,FALSE
Delhi,-79.3,685,104.49,12.8,0.2,5G NSA,GT 7,Jio,n78,24,38.8,11,0,136.67,2,FALSE,High,64.7,TRUE
Berlin,-61.1,165.79,102.88,16.9,0.21,5G SA,Nord 4,AT&T,n41,86,38.3,29,4,155.06,5,FALSE,High,50.2,FALSE
San Francisco,-60.7,186.48,101.46,7.2,2.74,5G SA,iPhone 14,AT&T,n260,92,29.9,51,0,413.39,5,FALSE,Medium,92.7,TRUE
San Francisco,-86.6,709.06,115.12,17.3,2.98,5G NSA,Pixel 7,T-Mobile,n78,76,26.8,18,4,47.85,3,FALSE,Medium,99.2,FALSE
Chennai,-106.4,774.15,117.55,4.3,0.45,4G,Pixel 7,Jio,n78,76,38.1,21,2,293.33,2,TRUE,,95.3,FALSE
Kolkata,-84.1,291.21,52.01,6.6,0.45,5G NSA,Nord 4,Airtel,n78,19,40.6,9,3,113.33,2,FALSE,Low,95.9,FALSE
Berlin,-65.9,263.92,30.77,14.3,0.45,5G SA,Nord 4,Verizon,n78,63,29.7,35,3,431.59,1,TRUE,,34.2,FALSE
Delhi,-109.6,457.82,32.83,15.3,1.2,5G NSA,GT 7,BSNL,n28,40,21.3,34,0,286.68,5,TRUE,Medium,14.1,TRUE
Tokyo,-62.8,120.36,41.07,7,0.45,5G SA,Pixel 7,Verizon,n41,33,29.1,31,2,128.59,4,TRUE,Low,70.9,FALSE
Mumbai,-63.9,216.88,40.77,6.5,0.45,4G,Nord 4,BSNL,n28,34,22.5,46,1,119.76,3,TRUE,Low,92.2,TRUE
Kolkata,-78.8,402.78,102.85,11.6,0.7,4G,Nord 4,Vi,n78,84,32,29,1,417.76,5,FALSE,Medium,74.4,FALSE
Kolkata,-65.4,518.06,80.95,7.3,0.45,4G,iPhone 14,Vi,n28,48,24.7,46,1,402.62,1,TRUE,Low,90,TRUE
Tokyo,-81.3,617.84,68.6,10.4,3.75,5G NSA,Pixel 7,Verizon,n260,55,27.1,23,2,352.23,4,FALSE,High,10.7,FALSE
Chennai,-79.5,965.53,81.76,17.1,1.98,5G SA,Pixel 7,Vi,n258,39,36.9,11,3,222.15,3,FALSE,High,48,FALSE
Kolkata,-82.8,305.5,81.25,19.4,1.59,4G,GT 7,Vi,n28,71,40.5,23,0,113.44,4,FALSE,Medium,19.2,FALSE
New York,-65.2,698.24,47.21,15,2.13,4G,Nord 4,T-Mobile,n260,23,35,56,3,337.85,3,FALSE,High,77.9,FALSE
New York,-70.3,167.93,27.85,5.9,0.46,5G NSA,GT 7,AT&T,n41,22,26.3,34,0,364.56,3,TRUE,Low,93.6,FALSE
Mumbai,-100.1,115.8,99.65,20,1.71,5G NSA,Pixel 7,Vi,n28,70,35.5,12,4,296.64,3,FALSE,High,75.8,FALSE
San Francisco,-96.9,204.16,45.35,14.9,4.46,5G NSA,Galaxy S23,Verizon,n41,12,24.4,5,4,366.32,3,FALSE,High,82,TRUE
New York,-109.2,928.3,123.63,8.8,0.46,5G NSA,iPhone 14,T-Mobile,n78,78,32.4,31,2,147.75,5,TRUE,Low,23.2,TRUE
Delhi,-61.8,560.71,94.95,6,0.81,5G NSA,GT 7,Airtel,n78,54,23.8,8,0,27.78,5,FALSE,High,75.6,FALSE
Mumbai,-77,222.9,112.01,8.1,0.46,5G SA,Galaxy S23,BSNL,n258,72,32.3,50,4,305.89,4,TRUE,Low,63.1,TRUE
Chennai,-108.8,768.77,83.23,16.3,0.46,4G,Pixel 7,BSNL,n28,21,25.4,14,1,66.42,4,FALSE,Low,10.4,TRUE
Kolkata,-96,670.09,53.16,2.8,3.39,5G SA,iPhone 14,Vi,n28,38,29.3,14,3,225.01,1,TRUE,Medium,68,TRUE
Berlin,-79.5,889.13,64.34,3.7,0.46,4G,GT 7,T-Mobile,n78,91,43.4,24,4,146.45,1,FALSE,Low,97.8,FALSE
New York,-94.3,259.17,68.21,5.7,3.94,5G NSA,Nord 4,Verizon,n260,76,42,43,1,62.23,1,TRUE,Medium,43.2,TRUE
Tokyo,-102.8,249.72,120.3,14.5,0.46,4G,GT 7,AT&T,n78,33,33.8,27,0,258.86,4,FALSE,Low,45.9,TRUE
Delhi,-106.2,237.31,111.49,10.9,1.01,5G NSA,Pixel 7,Jio,n28,47,40.8,19,4,440.54,2,FALSE,Medium,27.7,TRUE
Berlin,-69.1,898.02,94.32,16.3,2.23,4G,Pixel 7,T-Mobile,n41,45,36.5,9,0,54.55,2,TRUE,High,48.4,FALSE
Berlin,-84.1,964.6,27.28,4.8,0.46,5G NSA,iPhone 14,AT&T,n78,18,42.3,27,3,130.7,5,TRUE,Low,62.3,FALSE
Berlin,-73.6,446.78,130.74,1.3,0.46,5G NSA,GT 7,AT&T,n78,40,24.9,24,4,103.37,1,TRUE,Low,23.9,FALSE
Delhi,-78.3,487.25,80.6,14,2.14,4G,GT 7,Jio,n28,32,23.3,14,4,380.87,3,FALSE,Medium,84.9,TRUE
Kolkata,-108.6,597.14,143.09,9.8,1.88,4G,GT 7,Airtel,n28,60,21.6,34,3,121.54,5,TRUE,High,51.2,FALSE
Berlin,-64.2,335.23,94.54,18.1,3.48,5G NSA,Nord 4,T-Mobile,n41,76,40.4,29,1,17.35,2,TRUE,Medium,99.3,TRUE
Tokyo,-92.2,738.22,147.4,13.6,0.46,4G,Nord 4,AT&T,n260,69,42.2,34,1,412,3,TRUE,Low,96.8,FALSE
New York,-64.2,617.38,90.75,2.7,0.57,5G SA,Galaxy S23,AT&T,n78,15,21.7,47,0,118.5,1,TRUE,Medium,96.1,TRUE
Tokyo,-61.1,866.9,93.67,17,0.31,5G SA,Nord 4,AT&T,n78,92,24.7,6,1,228.73,2,FALSE,High,29.5,TRUE
Berlin,-100.7,969.72,90.48,4.4,4.07,5G NSA,GT 7,T-Mobile,n260,61,44.6,8,2,289.76,2,TRUE,Medium,70,TRUE
Kolkata,-84.9,465.72,40.08,8.7,0.46,5G SA,Galaxy S23,Airtel,n258,75,31.2,37,4,99.42,3,FALSE,Low,68.2,TRUE
San Francisco,-67.8,284.69,106.21,17.8,0.46,5G SA,GT 7,AT&T,n41,63,23.6,54,2,276.6,1,FALSE,Low,65.3,TRUE
New York,-78.4,762.17,125.53,10.3,3.24,5G SA,GT 7,AT&T,n41,15,33.9,4,2,200.26,5,TRUE,Medium,77,FALSE
Chennai,-95.5,729.77,47.72,3.8,4.97,5G NSA,Nord 4,BSNL,n258,86,41.6,17,2,456.6,5,TRUE,High,89.2,FALSE
Delhi,-106.7,324,93.55,9.3,0.46,4G,Galaxy S23,BSNL,n28,44,21.8,56,0,111.76,2,FALSE,Low,95,TRUE
Chennai,-95.6,242.99,58.44,12,3.52,4G,Nord 4,BSNL,n28,11,30.4,7,1,465.78,3,TRUE,High,44.8,FALSE
Delhi,-67.4,115.58,61.47,13,3.01,5G NSA,iPhone 14,Airtel,n28,62,25.7,15,4,72.53,2,FALSE,High,89.2,TRUE
San Francisco,-94.3,638.69,125.47,9.9,4.12,5G NSA,Nord 4,Verizon,n41,96,37.3,20,4,170.21,5,TRUE,High,74.6,TRUE
Chennai,-84,149.29,98.74,11,0.46,5G NSA,iPhone 14,BSNL,n258,66,25.3,25,0,227.03,1,FALSE,Low,78,TRUE
Mumbai,-102.4,444.68,127.99,18.3,1.05,4G,Nord 4,Airtel,n78,92,42.3,27,3,186.23,3,TRUE,Medium,44.9,TRUE
Kolkata,-66.1,910.64,129.73,2.5,0.9,4G,iPhone 14,Jio,n28,39,22.6,37,4,277.95,2,FALSE,High,22.9,FALSE
Mumbai,-86.4,726.56,103.09,9.8,1.64,5G NSA,Pixel 7,Vi,n258,91,43,30,2,378.33,1,FALSE,Medium,81,TRUE
Tokyo,-78.4,411.13,67.71,4.4,4.61,5G NSA,GT 7,T-Mobile,n41,72,35.4,2,1,334.1,3,TRUE,High,75.6,FALSE
Mumbai,-102.8,911.57,124.98,18.5,0.46,5G SA,iPhone 14,Jio,n258,66,37.9,16,3,399.75,3,FALSE,Low,91.8,FALSE
Kolkata,-108.7,475.14,107.64,11.7,0.47,4G,iPhone 14,Vi,n28,75,27.9,43,1,123.81,4,FALSE,High,88.5,TRUE
Tokyo,-60.3,307.02,86.87,15.6,3.37,5G SA,iPhone 14,Verizon,n260,46,39.2,5,1,306.29,2,FALSE,Medium,49.6,FALSE
New York,-105.1,581.04,93.76,11.5,0.46,5G SA,Galaxy S23,T-Mobile,n41,89,39.6,22,0,88.47,5,TRUE,Low,64.5,FALSE
Chennai,-95.4,264.44,96.61,19,4.98,4G,Galaxy S23,Vi,n78,42,41.1,33,4,171.45,1,TRUE,Medium,54.1,FALSE
Mumbai,-70.2,131.02,67.57,16.1,0.46,5G NSA,iPhone 14,Jio,n258,77,23,58,0,68.09,5,TRUE,Low,64.6,FALSE
New York,-93.5,822.85,127.24,15.2,2.21,5G SA,Galaxy S23,T-Mobile,n260,36,21.2,19,0,88.5,4,FALSE,Medium,25.6,FALSE
Tokyo,-75.8,641.4,133.93,6.6,2.07,4G,iPhone 14,T-Mobile,n78,93,43.8,5,0,269.04,3,TRUE,Medium,46.9,FALSE
Berlin,-79.7,800.03,62.65,19.4,1.96,5G NSA,Nord 4,T-Mobile,n41,30,34.6,38,4,461.71,2,FALSE,High,38.7,FALSE
Kolkata,-78.7,812.07,97.4,7.1,2,4G,Pixel 7,BSNL,n28,33,32.3,48,4,66.25,3,FALSE,Medium,27.2,FALSE
Kolkata,-89,913.86,108.71,9.3,0.46,4G,Pixel 7,BSNL,n78,18,30.9,30,1,351.22,4,TRUE,Low,31.4,TRUE
Berlin,-79.5,706.01,71.28,8.6,0.46,4G,iPhone 14,T-Mobile,n78,44,30.7,16,0,210.72,4,FALSE,Low,36.7,TRUE
Delhi,-108.7,720.79,98.15,4.7,4.13,5G NSA,Pixel 7,BSNL,n78,18,42.7,17,1,155.57,1,FALSE,Medium,82,FALSE
San Francisco,-81.6,535.48,97.98,1.1,4.17,4G,Nord 4,AT&T,n78,51,31.5,16,2,435.23,5,TRUE,High,59.3,FALSE
Berlin,-79.5,988.49,88.16,13.4,2.59,4G,Pixel 7,AT&T,n78,85,26.3,19,2,390.81,1,TRUE,Medium,48.5,TRUE
Chennai,-62.1,477.71,53.35,11.1,2.34,5G NSA,Pixel 7,BSNL,n258,34,23.4,43,4,288.12,1,TRUE,Medium,82.4,TRUE
Mumbai,-88.2,262.76,40.11,19,0.88,5G SA,Nord 4,Jio,n78,50,40.6,40,4,436.11,2,TRUE,Medium,41.5,TRUE
Mumbai,-106.5,563.75,136.87,9.9,0.15,4G,iPhone 14,Jio,n258,26,34.4,28,2,288.41,3,FALSE,Medium,95.4,TRUE
Berlin,-73,486.68,22.48,1.9,2.34,5G NSA,Galaxy S23,T-Mobile,n260,44,27.9,57,3,496.83,5,TRUE,Medium,30.3,TRUE
Delhi,-62.9,864.71,63.41,17.6,0.47,5G NSA,Nord 4,Airtel,n78,18,44,9,0,279.94,5,FALSE,Low,37.4,FALSE
Mumbai,-86.7,670.87,123.52,17,0.47,5G NSA,Galaxy S23,Airtel,n78,27,20.8,34,4,88.72,3,TRUE,Low,93.3,FALSE
Tokyo,-97,788.36,115.16,1.1,0.41,5G SA,GT 7,Verizon,n260,17,25.2,17,0,229.4,1,FALSE,Medium,15.1,TRUE
Mumbai,-79.8,589.16,137.41,7.3,1.11,5G SA,GT 7,Jio,n258,55,29.4,5,3,289.42,4,FALSE,High,28.9,TRUE
Chennai,-109,321.95,56.49,15.7,4.29,5G NSA,Galaxy S23,Vi,n78,39,29.9,9,0,342.75,2,FALSE,Medium,96.1,TRUE
San Francisco,-109.2,551.53,138.19,6.1,0.47,5G NSA,Nord 4,T-Mobile,n78,72,20.4,3,2,308.3,5,FALSE,Low,40.1,FALSE
Mumbai,-93.4,635.68,150,19.9,0.47,5G NSA,Galaxy S23,Vi,n78,68,28.1,12,0,466.1,3,FALSE,Low,99.1,TRUE
Chennai,-69.6,740.33,97.29,17,2.43,4G,iPhone 14,Jio,n258,43,44.4,52,2,79.97,5,FALSE,Medium,80.9,FALSE
New York,-107.8,320.85,82.04,16.9,4.45,5G SA,Nord 4,T-Mobile,n41,32,32,34,4,314.24,3,FALSE,High,71.7,TRUE
Mumbai,-85,598.61,133.12,3.5,3.46,4G,iPhone 14,Jio,n78,35,22.4,13,4,114.03,2,TRUE,Medium,92.4,FALSE
Berlin,-101,654.18,118.65,12.9,0.78,5G NSA,Pixel 7,AT&T,n260,28,44.6,55,0,60.13,1,TRUE,High,56.4,FALSE
Delhi,-105.9,221.39,53.16,17.1,2.63,5G SA,GT 7,BSNL,n28,71,33.3,25,4,169.99,5,FALSE,High,76.2,TRUE
Mumbai,-68.4,182.35,119.11,9.5,4.99,4G,GT 7,BSNL,n78,12,28.2,19,4,122.08,2,TRUE,Medium,30.1,TRUE
Berlin,-87.4,448.61,24.66,17.3,2.83,4G,GT 7,AT&T,n260,41,39.4,16,0,370.09,4,TRUE,High,82.6,FALSE
Kolkata,-63.5,329.92,97.37,7,0.47,5G SA,GT 7,BSNL,n28,12,39.5,29,1,351.65,1,FALSE,Low,18.2,FALSE
Tokyo,-89.8,632.74,25.85,5,4.31,5G SA,Nord 4,T-Mobile,n260,68,42.4,2,3,260.89,5,FALSE,Medium,35.7,TRUE
Chennai,-97.2,860.98,93.62,12.6,0.8,4G,Nord 4,Jio,n258,50,43,43,1,442.43,4,FALSE,Medium,95.8,TRUE
Berlin,-89.8,642.01,58.78,9.9,0.47,5G SA,Nord 4,Verizon,n260,52,43.1,27,2,399.55,3,TRUE,Low,75.9,TRUE
Tokyo,-93.1,775.39,56.31,1.6,3.22,4G,GT 7,Verizon,n41,72,24.3,26,0,139.59,5,TRUE,Medium,17.5,FALSE
Kolkata,-68.4,255.95,131.73,19.9,0.29,5G SA,GT 7,Airtel,n28,64,26,42,1,336.37,1,TRUE,Medium,69,FALSE
New York,-79.7,152.13,94.3,14.3,0.47,5G NSA,Pixel 7,Verizon,n41,24,22.2,37,4,23.95,4,TRUE,Low,55.9,FALSE
Kolkata,-72.9,591.05,42.15,12,2.21,4G,Galaxy S23,Airtel,n258,78,23.3,24,1,89.68,2,FALSE,Medium,14.4,TRUE
New York,-88.1,273.89,20.87,19.4,3.18,4G,Pixel 7,Verizon,n78,83,39.4,33,1,52.16,2,TRUE,Medium,51.7,TRUE
Mumbai,-60.5,679.22,79.84,1,1.21,4G,Galaxy S23,Jio,n28,66,42.3,20,0,31.56,1,FALSE,Medium,39.5,TRUE
New York,-63.2,920.96,84.14,16.8,1.14,5G NSA,Galaxy S23,Verizon,n260,30,45,47,2,308.49,3,FALSE,Medium,25.6,TRUE
San Francisco,-79.9,203.84,29.77,15,0.47,5G NSA,iPhone 14,AT&T,n41,43,25.1,24,3,126.52,3,FALSE,Low,84.2,FALSE
Mumbai,-95.9,198.36,26.59,14.5,0.47,4G,iPhone 14,Airtel,n258,16,32.9,26,3,377.07,2,TRUE,Low,42.6,TRUE
San Francisco,-63.3,933.9,126.6,17.6,3.61,4G,GT 7,Verizon,n78,87,23.7,36,3,404.24,4,FALSE,Medium,87.7,TRUE
Kolkata,-74.9,128.93,145.72,10,1.6,4G,Galaxy S23,BSNL,n78,78,40.9,7,1,338.43,5,TRUE,Medium,81.4,TRUE
New York,-84.2,254.72,34.85,12.4,0.47,5G NSA,Nord 4,T-Mobile,n260,93,24.3,32,2,38.42,2,TRUE,Low,44.4,FALSE
San Francisco,-82.2,378.73,110.7,2.2,0.47,4G,Nord 4,T-Mobile,n41,35,22.3,44,1,361.62,1,FALSE,Low,40.4,TRUE
Delhi,-91.1,692.04,149.38,9.6,0.96,5G NSA,GT 7,Vi,n28,66,36.8,11,1,130.75,1,TRUE,Medium,62.5,FALSE
Kolkata,-84.3,816.23,141.69,19,0.47,4G,Galaxy S23,Jio,n78,17,44.1,29,0,449.27,1,FALSE,Low,53.7,TRUE
Berlin,-101.3,237.74,93.29,12.7,2.36,5G SA,Nord 4,AT&T,n260,85,26.8,16,0,335.59,4,TRUE,High,98.1,TRUE
New York,-78.2,907.43,122.79,15.7,4.71,4G,GT 7,AT&T,n41,14,29.5,49,3,124.09,1,FALSE,Medium,19.6,TRUE
Mumbai,-83.4,769.92,39.17,15,4.8,5G SA,iPhone 14,BSNL,n78,37,42.5,37,4,393.65,4,TRUE,Medium,82.5,TRUE
San Francisco,-64.9,380.86,38.17,8.5,4.72,5G SA,GT 7,AT&T,n41,71,32.6,37,1,159.11,2,TRUE,Medium,98,TRUE
San Francisco,-73.4,988.33,94.3,13.9,0.47,4G,Galaxy S23,T-Mobile,n260,61,37,3,4,318.1,5,FALSE,Low,68.7,FALSE
San Francisco,-72.3,237.36,145.82,15.2,4.44,5G NSA,Nord 4,AT&T,n260,77,23.7,34,2,165.04,5,FALSE,High,31.6,TRUE
Tokyo,-81.3,594.4,35.57,7,0.47,5G SA,Galaxy S23,AT&T,n78,60,27.4,21,4,328.77,1,FALSE,Low,49.8,FALSE
Kolkata,-107.4,542.48,46.7,17.5,4.36,4G,Pixel 7,BSNL,n28,57,22.4,35,1,293.04,3,FALSE,High,42.2,FALSE
San Francisco,-100.1,304.89,115,3.2,4.27,5G SA,GT 7,T-Mobile,n78,25,30,53,0,321.51,2,TRUE,Medium,59.9,TRUE
New York,-103.5,720.55,140.18,4.5,0.47,4G,Nord 4,AT&T,n260,90,36.4,16,1,377.86,5,FALSE,Low,82.8,FALSE
Chennai,-72.8,519.93,63.81,10.1,4.51,5G NSA,GT 7,Jio,n258,19,26.5,19,1,282.09,5,TRUE,Medium,34.4,TRUE
Chennai,-94.7,876.3,36.93,15.8,2.71,5G NSA,Pixel 7,Jio,n28,44,38.8,19,4,124.12,4,TRUE,Medium,56,FALSE
Tokyo,-98.5,244.12,68.87,6.7,0.48,5G NSA,Galaxy S23,Verizon,n41,81,37.1,47,1,251.77,1,FALSE,Low,58.9,FALSE
Delhi,-82,975.26,102.18,11.1,0.48,5G SA,GT 7,Airtel,n258,82,34.5,49,2,183.72,5,TRUE,Low,66.8,FALSE
San Francisco,-105,119.45,49.14,6.2,4.88,5G SA,Nord 4,AT&T,n41,48,35.8,46,2,311.04,1,FALSE,Medium,13.7,TRUE
Delhi,-103.3,102.15,74.19,14.2,3.78,5G NSA,Nord 4,BSNL,n78,95,28.6,7,1,86.54,4,FALSE,Medium,41.9,TRUE
Kolkata,-70,269.3,31.62,5.5,0.48,4G,iPhone 14,Airtel,n258,34,24.9,38,4,179.02,2,FALSE,Low,51.9,FALSE
New York,-75.6,540.65,110.93,7.2,0.48,4G,Galaxy S23,T-Mobile,n260,48,42.4,44,0,464.14,1,TRUE,Low,37.6,FALSE
Mumbai,-73.1,554.59,141.96,13.5,0.48,4G,iPhone 14,Airtel,n258,80,25.1,3,4,404.43,5,TRUE,Low,42.4,FALSE
New York,-64.4,724.59,102.09,16.3,1.96,5G SA,Nord 4,T-Mobile,n41,74,27.2,50,0,446.68,5,TRUE,Medium,54.9,FALSE
Tokyo,-78.4,973.61,101.74,1.9,0.48,5G SA,Pixel 7,T-Mobile,n78,52,36.5,49,1,52.25,5,FALSE,Low,46.9,TRUE
